,count,references
"See Pennant’s Tour in Wales)
EJECTMENT",1,"Pennant’s Tour in Wales)
EJECTMENT"
See Chrysostom,1,Chrysostom
See Ceos,1,Ceos
See Aberconway,1,Aberconway
"See Re
cords of School of Mines",1,"Re
cords of School of Mines"
See Current,1,Current
See Note G G,1,Note G G
See preceding notice of M,1,preceding notice of M
"See the same author s £<t/s
i Wodrow's History of the Sufferings of the Church of Scotland",1,"the same author s £<t/s
i Wodrow's History of the Sufferings of the Church of Scotland"
"See Professor Forbes’s Prelimi
nary Dissertation",1,"Professor Forbes’s Prelimi
nary Dissertation"
See Bossut,1,Bossut
See Cap of Maintenance,1,Cap of Maintenance
"See ; and Philip revenged himself by
prohiniting ecclesiastics from sending money out of the
kingdom without his leave",1,"; and Philip revenged himself by
prohiniting ecclesiastics from sending money out of the
kingdom without his leave"
See Perim,1,Perim
See also Mutule,1,also Mutule
"See Architec
ture",1,"Architec
ture"
See Mela,1,Mela
"See articles Kirkwall
and Stromness",1,"articles Kirkwall
and Stromness"
See Woollen Manufacture,1,Woollen Manufacture
See in Opere di Machiavelli (vol,1,in Opere di Machiavelli (vol
See Circars,1,Circars
See H,1,H
See Faun,1,Faun
See Bretschneider,1,Bretschneider
See Mr Walpole’s observations on this subject,1,Mr Walpole’s observations on this subject
See Dr Campbell’s Translation of the Gospels,1,Dr Campbell’s Translation of the Gospels
See West’s Pindar,1,West’s Pindar
See Carpenter in Reports of the British Association for 1844 and 1847,1,Carpenter in Reports of the British Association for 1844 and 1847
See Knox,1,Knox
See also Archiv fur neuere Kriegs und Armee Geschichte,1,also Archiv fur neuere Kriegs und Armee Geschichte
"See Thom
son’s Travels in Sweden ; Tableau de la Mer Baltigue",1,"Thom
son’s Travels in Sweden ; Tableau de la Mer Baltigue"
See Oude,1,Oude
"See Smith’s
Wealth of Nations",1,"Smith’s
Wealth of Nations"
"See High and
Tall",1,"High and
Tall"
"See also Vinius Se
quester Oberlini",1,"also Vinius Se
quester Oberlini"
See S bTs ZZV W',1,S bTs ZZV W'
See Philosophy,1,Philosophy
"See Annals of Phi
losophy",1,"Annals of Phi
losophy"
See paper apart should be written on the margin,1,paper apart should be written on the margin
See Latitude,1,Latitude
See also note,1,also note
See Pritchard s Microscopic Illustrations,1,Pritchard s Microscopic Illustrations
See Cambridge Transactions,1,Cambridge Transactions
See article Physical Geography,1,article Physical Geography
See Colossus,1,Colossus
See Stonehenge,1,Stonehenge
See Foot,1,Foot
See Cataract,1,Cataract
See Horm ^Egyptiacce,1,Horm ^Egyptiacce
See Luke i,1,Luke i
See Merivale’s Empire,1,Merivale’s Empire
See Brabant,1,Brabant
See article Barometer,1,article Barometer
See his Eloge by Fontenelle,1,his Eloge by Fontenelle
See Ant^e,1,Ant^e
See fig 3 Hate UV,1,fig 3 Hate UV
See History of Australasia,1,History of Australasia
"See Grose’s Military Antiquities?)
BREVIARY (Lat",1,"Grose’s Military Antiquities?)
BREVIARY (Lat"
See Letters of Mr Marcy to the Count de Sartiges,1,Letters of Mr Marcy to the Count de Sartiges
"See Tortoise
shell",1,"Tortoise
shell"
"See Mu-
bers in Baris",1,"Mu-
bers in Baris"
"See p
It is still more difficult",1,"p
It is still more difficult"
See Supplement to Part I,1,Supplement to Part I
See Santa Catharina,1,Santa Catharina
"See Hydro
dynamics and Pneumatics",1,"Hydro
dynamics and Pneumatics"
See Eel,1,Eel
"See had long since
been removed to Avignon",1,"had long since
been removed to Avignon"
See also Marshall on Insurance,1,also Marshall on Insurance
See Ludwig,1,Ludwig
See some additional strictures on this theory in Dr Wardlaw's Christian Ethics,1,some additional strictures on this theory in Dr Wardlaw's Christian Ethics
See his Essai cT Arithmctlque Morale,1,his Essai cT Arithmctlque Morale
See the article Rotation,1,the article Rotation
"See could not and ought not to take
any part in measures which concerned the constitutional
rights of French citizens",1,"could not and ought not to take
any part in measures which concerned the constitutional
rights of French citizens"
See Ethiopia,1,Ethiopia
See the Preface to his Logic,1,the Preface to his Logic
See Robinson’s Binlical Researches,1,Robinson’s Binlical Researches
See Hanbury’s Memorials,1,Hanbury’s Memorials
"See his
various writings",1,"his
various writings"
See Optics and Telescope,1,Optics and Telescope
See Dissektations IV,1,Dissektations IV
"See also Binliotheca Leopoldino-Laurentiana ; sive Catalogue Manuscriptorum qui jussit
Petri Leopoldi in Laurentianam translati sunt",1,"also Binliotheca Leopoldino-Laurentiana ; sive Catalogue Manuscriptorum qui jussit
Petri Leopoldi in Laurentianam translati sunt"
See Mediterranean,1,Mediterranean
See Tikhoot,1,Tikhoot
See the edict for their suppression in Isambert and others,1,the edict for their suppression in Isambert and others
See Du Cange,1,Du Cange
See Apanage,1,Apanage
See Litre,1,Litre
See however p,1,however p
See Cirta,1,Cirta
See notes to the Elements of Geometry,1,notes to the Elements of Geometry
See liuddiman,1,liuddiman
See Orontes,1,Orontes
"See Lives of
Wycliffe and his Disciples",1,"Lives of
Wycliffe and his Disciples"
See the chapter on Astronomy,1,the chapter on Astronomy
See Commercium Philosophicum,1,Commercium Philosophicum
See Barray,1,Barray
"See the works
of Dominici",1,"the works
of Dominici"
"See Pennant’s Scottish
Tour",1,"Pennant’s Scottish
Tour"
See Caltrop,1,Caltrop
See Agoxotheta,1,Agoxotheta
See Chamberlain,1,Chamberlain
"See Humboldt’s
AMERICA",1,"Humboldt’s
AMERICA"
See Colour Blindness,1,Colour Blindness
See Bagdad,1,Bagdad
See article Railways,1,article Railways
See the Edinburgh Transactions,1,the Edinburgh Transactions
See these lists,1,these lists
See Mensuration,1,Mensuration
See Stephen de Borbone,1,Stephen de Borbone
"See Legislation and
Statute",1,"Legislation and
Statute"
See Heat),1,Heat)
"See the Introduction^)
The formulae given above for the roots of a cubic equa
tion may be put under a different form",1,"the Introduction^)
The formulae given above for the roots of a cubic equa
tion may be put under a different form"
See Tonsure,1,Tonsure
See Fuerst,1,Fuerst
See Havernick,1,Havernick
"See Zoo
phytes",1,"Zoo
phytes"
See Porson in Br,1,Porson in Br
See also Peignot,1,also Peignot
See Bacchanalia,1,Bacchanalia
"See is
the cradle of Swiss independence",1,"is
the cradle of Swiss independence"
See Vancouver’s Voyage,1,Vancouver’s Voyage
See Azoph,1,Azoph
"See Hamilton’s lie-
searches",1,"Hamilton’s lie-
searches"
See his monuments in Rosellini,1,his monuments in Rosellini
See Chicory,1,Chicory
See his 4th Paper,1,his 4th Paper
See also Pausanias,1,also Pausanias
See Vilna,1,Vilna
See P,1,P
See Chili,1,Chili
See Dean,1,Dean
See Barcia,1,Barcia
See likewise Lesley’s History of quiestoit medecin de la reyne,1,likewise Lesley’s History of quiestoit medecin de la reyne
See Burchell’s Travels,1,Burchell’s Travels
See Dun,1,Dun
See Consentes,1,Consentes
See Howels State Trials,1,Howels State Trials
See Philostratus,1,Philostratus
See article Linraries,1,article Linraries
See also Ethic,1,also Ethic
See Tasmania,1,Tasmania
"See especially the reports of luminous
meteors",1,"especially the reports of luminous
meteors"
See Fabroni,1,Fabroni
"See IJHistoire des quatre Gor-
diens",1,"IJHistoire des quatre Gor-
diens"
See the specimens,1,the specimens
"See Biographic Universelle})
PETIT",1,"Biographic Universelle})
PETIT"
"See Astro-
momy",1,"Astro-
momy"
See Horae Entomologicoc,1,Horae Entomologicoc
See Jassy,1,Jassy
See Clapperton,1,Clapperton
See also Owen in Cyclop,1,also Owen in Cyclop
See Jortin’s Life of Erasmus,1,Jortin’s Life of Erasmus
See Parson,1,Parson
See Mallet,1,Mallet
See also Principia,1,also Principia
See Port Republicain,1,Port Republicain
See Hamilcar,1,Hamilcar
See Hamilton’s Discussions on PhMosophy,1,Hamilton’s Discussions on PhMosophy
See Court of Arches,1,Court of Arches
See Cohesion,1,Cohesion
See (5,1,(5
See Note at the end of the Chapter,1,Note at the end of the Chapter
"See also Sharon Tur
ner’s History of the Anglo-Saxons",1,"also Sharon Tur
ner’s History of the Anglo-Saxons"
See Boyce,1,Boyce
See also Euseb,1,also Euseb
See Voyages of (he Adventure and Beagle,1,Voyages of (he Adventure and Beagle
"See Chro
nology",1,"Chro
nology"
See Forest,1,Forest
See Treatise on Taxation by the author of this article,1,Treatise on Taxation by the author of this article
"See a new
edition",1,"a new
edition"
See our article Microscope,1,our article Microscope
"See Algebra) contain the principles requisite for
constructing tables in which the lengths of the sines",1,"Algebra) contain the principles requisite for
constructing tables in which the lengths of the sines"
See Store,1,Store
See Ventilators,1,Ventilators
"See Achromatic Glasses ; also
or if they have any motion",1,"Achromatic Glasses ; also
or if they have any motion"
"See also Shaw’s Travels
in Barbary",1,"also Shaw’s Travels
in Barbary"
See the section on Instinct,1,the section on Instinct
See Blues,1,Blues
See thG story of th6 daughter of no ,1,thG story of th6 daughter of no 
See Herculaneum,1,Herculaneum
See Censor,1,Censor
"See Kitto’s Cyclo
pedia of Binlical Literature^)
PASSPORT",1,"Kitto’s Cyclo
pedia of Binlical Literature^)
PASSPORT"
See Price’s Hist,1,Price’s Hist
"See Bright’s Travels in Hun
gary?) It is fed by the River Vulka",1,"Bright’s Travels in Hun
gary?) It is fed by the River Vulka"
See Theodulphi Parccnesis ad Judices,1,Theodulphi Parccnesis ad Judices
See Gilly’s Waldensian Researches,1,Gilly’s Waldensian Researches
See Bishop Stillingfleet,1,Bishop Stillingfleet
See Tableau Elementaire d’Histoire Naturelle,1,Tableau Elementaire d’Histoire Naturelle
See Assyria,1,Assyria
See Catechumen,1,Catechumen
"See Ritson’s Robin Hood
Collection",1,"Ritson’s Robin Hood
Collection"
See Note A,1,Note A
See Monmouth,1,Monmouth
See Mackay’s Treatises on Longitude and Navigation,1,Mackay’s Treatises on Longitude and Navigation
See the Port-Royal Logique,1,the Port-Royal Logique
"See the article
Epicurkan Philosophy",1,"the article
Epicurkan Philosophy"
"See Whately’s Introductory Lessons) The
miracles recorded in the gospel history “ were wrought in
the midst of enemies",1,"Whately’s Introductory Lessons) The
miracles recorded in the gospel history “ were wrought in
the midst of enemies"
See Modena,1,Modena
See Crecy,1,Crecy
"See note A
by Sir William Hamilton",1,"note A
by Sir William Hamilton"
See also Becquerel’s Traitt de VElectricity &c,1,also Becquerel’s Traitt de VElectricity &c
See the Rates in Sir F,1,the Rates in Sir F
"See also Siebold’s Anatomy of the Im/erte&rata (trans
lated by Dr Burnett)",1,"also Siebold’s Anatomy of the Im/erte&rata (trans
lated by Dr Burnett)"
"See Delambre’s biography of this astronomer in
the Biographie Universelle?)
PINKAFELD (Magyar Pinkafoov Pinkafej)",1,"Delambre’s biography of this astronomer in
the Biographie Universelle?)
PINKAFELD (Magyar Pinkafoov Pinkafej)"
See Polycarp,1,Polycarp
See Ure’s Diet,1,Ure’s Diet
See Chrysalis,1,Chrysalis
"See his Meditationes
““ di“iM an‘1 ““‘™‘ °r “saitiona",1,"his Meditationes
““ di“iM an‘1 ““‘™‘ °r “saitiona"
See Marshal,1,Marshal
"See Britain; also
Lives of Monk by Skinner",1,"Britain; also
Lives of Monk by Skinner"
See Iron-Making,1,Iron-Making
See Assam,1,Assam
"See The Marks of Robert
Sanderson",1,"The Marks of Robert
Sanderson"
"See Prize
Report on the Farming of Lincolnshire",1,"Prize
Report on the Farming of Lincolnshire"
See Simplon,1,Simplon
See Mr Rutter’s Human Electricity,1,Mr Rutter’s Human Electricity
See ^°n80n’s Account of the Acts of Elizabeth,1,^°n80n’s Account of the Acts of Elizabeth
See Carlyle’s Essay on the “ Vengeur,1,Carlyle’s Essay on the “ Vengeur
See Ames,1,Ames
"See Zosimus;
Claudian ; Jornandes ; Ginbon; and the article Roman
History",1,"Zosimus;
Claudian ; Jornandes ; Ginbon; and the article Roman
History"
See also Baker,1,also Baker
See Baffa,1,Baffa
See Botaxy,1,Botaxy
"See Southey’s Life of Wesley ; Watson’s Life of Wesley; Gillies s
Life of Whitefield",1,"Southey’s Life of Wesley ; Watson’s Life of Wesley; Gillies s
Life of Whitefield"
See the first Epistle to Descartes,1,the first Epistle to Descartes
See Damascus and Palmyra,1,Damascus and Palmyra
See Oaths,1,Oaths
See Amon,1,Amon
See Laing’s History of Scotland,1,Laing’s History of Scotland
"See Experimental
Researches on the Collapse of Boiler-Flues",1,"Experimental
Researches on the Collapse of Boiler-Flues"
See Raccolta degV Editti,1,Raccolta degV Editti
See Chivalry,1,Chivalry
See Rollin’s Ancient History,1,Rollin’s Ancient History
See Reptilia (Chamceleonidce),1,Reptilia (Chamceleonidce)
See Extasy,1,Extasy
"See Lord Mac-
aulay’s Hist",1,"Lord Mac-
aulay’s Hist"
See Plato De Repub,1,Plato De Repub
"See Axxer-
bury",1,"Axxer-
bury"
See likewise p,1,likewise p
See Agriculture and Brewing,1,Agriculture and Brewing
See Dock-yard,1,Dock-yard
"See Third Preliminary Dissertation and
Algebra",1,"Third Preliminary Dissertation and
Algebra"
See Tycho de Nova Stella anni 1572; Hevelius,1,Tycho de Nova Stella anni 1572; Hevelius
See Berwick-on-Tweed,1,Berwick-on-Tweed
See Sus Aper,1,Sus Aper
See Prometheus,1,Prometheus
See also Casting,1,also Casting
See Locke’s Essay,1,Locke’s Essay
See Phalaris,1,Phalaris
See Blackstone's Commentaries,1,Blackstone's Commentaries
See likewise Dr Drake’s Mornings in Spring,1,likewise Dr Drake’s Mornings in Spring
See Encyclopedia of Geography,1,Encyclopedia of Geography
"See also his Works     1744
John Bernouilli",1,"also his Works     1744
John Bernouilli"
"See Austral
asia",1,"Austral
asia"
See Moresby and Powell’s beautiful charts of the Maidive Atolls,1,Moresby and Powell’s beautiful charts of the Maidive Atolls
See Proscopia,1,Proscopia
"See his Experiences sur la Depense des Rever-
soirs",1,"his Experiences sur la Depense des Rever-
soirs"
"See Muller’s History
and Antiquities of the Doric Race",1,"Muller’s History
and Antiquities of the Doric Race"
"See Ink )
",1,"Ink )
"
"See Rope
making",1,"Rope
making"
See Parc^e,1,Parc^e
"See Mariner's
Compass in article Navigation ; also Johnson On the
Deviation of the Compass",1,"Mariner's
Compass in article Navigation ; also Johnson On the
Deviation of the Compass"
See Lares,1,Lares
See Medical Jurisprudence; Necropolis; Burial,1,Medical Jurisprudence; Necropolis; Burial
See Wigtonshire,1,Wigtonshire
"See The Life and Correspondence of
the late Admiral Rodney",1,"The Life and Correspondence of
the late Admiral Rodney"
See Linertus,1,Linertus
"See Scriptores Physiognomies tius
Veteres",1,"Scriptores Physiognomies tius
Veteres"
"See Phelan’s Policy of the
Roman Catholic Church in Ireland",1,"Phelan’s Policy of the
Roman Catholic Church in Ireland"
See Boring),1,Boring)
"See Lesson and
Fr",1,"Lesson and
Fr"
See also Arteaga,1,also Arteaga
See Baker On the Microscope,1,Baker On the Microscope
See First Report on the Commercial Relations between France and Great Britain,1,First Report on the Commercial Relations between France and Great Britain
See Dr Russell’s edition of Keith’s Historical Catalogue of the Scottish Bishops,1,Dr Russell’s edition of Keith’s Historical Catalogue of the Scottish Bishops
See Abdals,1,Abdals
See Hieron,1,Hieron
See Ecbatana,1,Ecbatana
See also Cavalry Lectures,1,also Cavalry Lectures
See Notice sur la Vie et les Ouvrages de Condorcet,1,Notice sur la Vie et les Ouvrages de Condorcet
See Pergamus,1,Pergamus
See Jamaica,1,Jamaica
See Fabricii Binliotheca Latina,1,Fabricii Binliotheca Latina
"See his
Works",1,"his
Works"
"See Traduction Nou-
velle de Lucrece",1,"Traduction Nou-
velle de Lucrece"
See Lac,1,Lac
See Stirling’s Artists of Spain,1,Stirling’s Artists of Spain
See Adamites,1,Adamites
See Chapter III,1,Chapter III
See Newspapers,1,Newspapers
See Comitia,1,Comitia
See Plat,1,Plat
See Supplement to Part II,1,Supplement to Part II
See Royal Geog,1,Royal Geog
"See An
thony",1,"An
thony"
See Journal Asiatique,1,Journal Asiatique
See Fox,1,Fox
See Airy,1,Airy
See ^Enigma,1,^Enigma
See Anklam,1,Anklam
See Major Long’s Memoirs,1,Major Long’s Memoirs
"See v ^ ^ y
Hazel",1,"v ^ ^ y
Hazel"
"See Ma
lacca",1,"Ma
lacca"
See Poetky,1,Poetky
See Chloroforme,1,Chloroforme
See Marino,1,Marino
See Pendulum,1,Pendulum
See Procopius,1,Procopius
See Transactions of the Microscopical Society,1,Transactions of the Microscopical Society
See Weights anh Measures,1,Weights anh Measures
See Burney,1,Burney
"See 3oc\\%rts Geographia
Sacra; Vincent’s Commerce of the Ancients",1,"3oc\\%rts Geographia
Sacra; Vincent’s Commerce of the Ancients"
See Mtm,1,Mtm
See Alhambra,1,Alhambra
See Carpet,1,Carpet
See Gunmaking,1,Gunmaking
"See Gordon’s Itinerarium Septen-
trionale",1,"Gordon’s Itinerarium Septen-
trionale"
"See Skene’s Highlanders of Scot
land",1,"Skene’s Highlanders of Scot
land"
See Presently,1,Presently
See farther,1,farther
See especially the excellent Preface of Leinnitz to Nizolius,1,especially the excellent Preface of Leinnitz to Nizolius
See Geometry and Trigonometry,1,Geometry and Trigonometry
See Lapland,1,Lapland
See Peeblesshire,1,Peeblesshire
See Augsburg Confession,1,Augsburg Confession
"See Binlio
graphy",1,"Binlio
graphy"
See Battering-Ram,1,Battering-Ram
See the prefaces to his statutes,1,the prefaces to his statutes
"See Murray’s Official Hand-Book; and Warrens
Blackstone’s Commen*""ries",1,"Murray’s Official Hand-Book; and Warrens
Blackstone’s Commen*""ries"
See Java,1,Java
See Epilepsy,1,Epilepsy
See Sir Thomas Smith’s Common-wealth of England,1,Sir Thomas Smith’s Common-wealth of England
See Skene,1,Skene
See Diogenes Laert,1,Diogenes Laert
See Jbcher’s Lexicon,1,Jbcher’s Lexicon
"See Pennant’s
Tour in Scotland",1,"Pennant’s
Tour in Scotland"
See Longevity,1,Longevity
See Bishop Butler,1,Bishop Butler
See Bruce,1,Bruce
"See History of the
Mohammedan Dynasties in Spain",1,"History of the
Mohammedan Dynasties in Spain"
"See Dr Traill’s Me
moir of Hope {Edin",1,"Dr Traill’s Me
moir of Hope {Edin"
See Felix,1,Felix
See Kertch,1,Kertch
"See the Binliographical
Appendix to Horne’s Introduction",1,"the Binliographical
Appendix to Horne’s Introduction"
See Hallowmass,1,Hallowmass
See Charter Party,1,Charter Party
See the articles Astronomy,1,the articles Astronomy
"See for further details on
this point",1,"for further details on
this point"
See Guglielmini’s Hydraulics,1,Guglielmini’s Hydraulics
See Gehenna,1,Gehenna
See Klinometer,1,Klinometer
See his treatise DcU' Arte della Guerra,1,his treatise DcU' Arte della Guerra
See Microscopic Cabinet,1,Microscopic Cabinet
See Act of Faith,1,Act of Faith
See Planches Col,1,Planches Col
"See Acoustics and Meteorology
(§§ 126-142)",1,"Acoustics and Meteorology
(§§ 126-142)"
See Vita JV,1,Vita JV
"See Jalap
Asiatic Annual Register",1,"Jalap
Asiatic Annual Register"
See Cutlery,1,Cutlery
See “ Life of Galileo,1,“ Life of Galileo
See Petersburg,1,Petersburg
"See Medical Jurisprudence^)
But few articles of commerce",1,"Medical Jurisprudence^)
But few articles of commerce"
See Bissagos,1,Bissagos
See zwischen Asia und America,1,zwischen Asia und America
See Leinnitz,1,Leinnitz
See also Palissot,1,also Palissot
See Iceland,1,Iceland
"See Chronometer; Clock and Watch Work; Pen-
Other counting machines count the oscillations of the
beam of a steam-engine",1,"Chronometer; Clock and Watch Work; Pen-
Other counting machines count the oscillations of the
beam of a steam-engine"
See Dyeing),1,Dyeing)
"See Ortho
style",1,"Ortho
style"
See Sleidan’s Comment,1,Sleidan’s Comment
See Selkirkshire,1,Selkirkshire
"See Scandinavian
Literature",1,"Scandinavian
Literature"
See Albogalerus,1,Albogalerus
See CEuvres de Law,1,CEuvres de Law
See dementi’s admirable preludes in imitation of the different styles of Haydn,1,dementi’s admirable preludes in imitation of the different styles of Haydn
"See Appendix
to Music",1,"Appendix
to Music"
See Danaides,1,Danaides
See Farmers’ Magazine,1,Farmers’ Magazine
See the beautiful monograph Sur les musaraignes,1,the beautiful monograph Sur les musaraignes
"See Life
of Bernard Palissy of Saintes",1,"Life
of Bernard Palissy of Saintes"
See Bertholletia,1,Bertholletia
See Wyndham,1,Wyndham
See Transactions of Institute of Civil Engineers,1,Transactions of Institute of Civil Engineers
See Planting and Timber,1,Planting and Timber
See Scriptores Logarithmici,1,Scriptores Logarithmici
See Hypyethros,1,Hypyethros
See 1 st Macc,1,1 st Macc
See Bacon,1,Bacon
See Almuggim,1,Almuggim
See article Etruscans,1,article Etruscans
See Abelians,1,Abelians
See Glacier,1,Glacier
See Sebastopol,1,Sebastopol
See Rhine,1,Rhine
"See Dyce’s Life
of Skelton",1,"Dyce’s Life
of Skelton"
See also Aqueduct,1,also Aqueduct
See on that subject a very curious passage in La Bruyere’s Caractlm,1,on that subject a very curious passage in La Bruyere’s Caractlm
See Hymns,1,Hymns
"See Con-
STANTINOPOLITAN HlSTORY",1,"Con-
STANTINOPOLITAN HlSTORY"
See Gcadaloupe,1,Gcadaloupe
"See Aero
nautics",1,"Aero
nautics"
See article referred to),1,article referred to)
See Note S S,1,Note S S
See his experiments (383),1,his experiments (383)
"See \vn
the sum of all these values by abc",1,"\vn
the sum of all these values by abc"
See Chartulary,1,Chartulary
See Cavendish,1,Cavendish
"See Petermann’s Account of the Expedi
tion to Central Africa",1,"Petermann’s Account of the Expedi
tion to Central Africa"
See Oil,1,Oil
See Artemis,1,Artemis
See Borseholder,1,Borseholder
See Amalth^ea,1,Amalth^ea
See Itjrkey,1,Itjrkey
See Reading,1,Reading
See Vitruvius,1,Vitruvius
See Money and Paper-Money,1,Money and Paper-Money
See Brewster’s Memoirs of the Life,1,Brewster’s Memoirs of the Life
See Tongues,1,Tongues
See Bishop Monk’s Life of Richard Bentley,1,Bishop Monk’s Life of Richard Bentley
See Uruguay,1,Uruguay
"See Memoirs of Sir Samuel Ro
milly",1,"Memoirs of Sir Samuel Ro
milly"
See Bekker’s Attic Orators,1,Bekker’s Attic Orators
See the reports of the commissioners in the Parentalia,1,the reports of the commissioners in the Parentalia
See Cyrenaica,1,Cyrenaica
See Motherwell’s Minstrelsy,1,Motherwell’s Minstrelsy
See Wentworth,1,Wentworth
See Leo,1,Leo
See Salig’s Hist,1,Salig’s Hist
See his principal work,1,his principal work
See the article Sicilies,1,the article Sicilies
"See Sixth Dis
sertation",1,"Sixth Dis
sertation"
See also Acerbi’s Travels,1,also Acerbi’s Travels
See “ The Cocker,1,“ The Cocker
"See article Paint
ing",1,"article Paint
ing"
"See Mosheim’s Zfc-
^ clesiastical History",1,"Mosheim’s Zfc-
^ clesiastical History"
See Nicholson’s Journal,1,Nicholson’s Journal
"See Philosophical Magazine for April
1832",1,"Philosophical Magazine for April
1832"
See Trattato della Moneta,1,Trattato della Moneta
See also Memorials of Columbus,1,also Memorials of Columbus
See Nouveaux EUments de la Giomttrie,1,Nouveaux EUments de la Giomttrie
See Linck,1,Linck
"See also his Letters on Natura
Magic",1,"also his Letters on Natura
Magic"
See De Blainville,1,De Blainville
See vols; xxxiv,1,vols; xxxiv
See Joint Stock,1,Joint Stock
See Boehm,1,Boehm
"See should have the
supremacy over that of Constantinople",1,"should have the
supremacy over that of Constantinople"
"See howe y
Romantic Ballads",1,"howe y
Romantic Ballads"
See Tetrarch,1,Tetrarch
See De Onkelo Chaldaico,1,De Onkelo Chaldaico
See Moorcroffs Journal,1,Moorcroffs Journal
See Estate,1,Estate
See Note L,1,Note L
See Monotriglyph and Ditriglyph,1,Monotriglyph and Ditriglyph
See a notice of Anderson,1,a notice of Anderson
See Adal,1,Adal
See Euboea,1,Euboea
"See Glossary to Archi
tecture",1,"Glossary to Archi
tecture"
"See Lord Holland’s Lives of Lope
Felix de Vega Carpio and Guillen de Castro",1,"Lord Holland’s Lives of Lope
Felix de Vega Carpio and Guillen de Castro"
"See Fortifi
cation",1,"Fortifi
cation"
See Note to Carus’s Comparative Anatomy,1,Note to Carus’s Comparative Anatomy
See Ruhnkenii Opuscula,1,Ruhnkenii Opuscula
See Helot,1,Helot
See Diptera,1,Diptera
See Meteorolite,1,Meteorolite
See Theologv,1,Theologv
See Hollweg,1,Hollweg
"See Moham
medanism",1,"Moham
medanism"
See Acrobates,1,Acrobates
See Apollo,1,Apollo
See Pianoforte,1,Pianoforte
See also Artaud,1,also Artaud
See Sully,1,Sully
"See William
Paterson",1,"William
Paterson"
See Dr Lloyd,1,Dr Lloyd
See Petra,1,Petra
See Fasces,1,Fasces
See Spart,1,Spart
"See Brand’s Popular Anti- Jl
quities",1,"Brand’s Popular Anti- Jl
quities"
See Hamilton’s Geographical,1,Hamilton’s Geographical
See Eora,1,Eora
See Quatremere’s translation,1,Quatremere’s translation
See Forfar,1,Forfar
"See also a curious account of
the traditions about this tower in Southey’s Letters from
Spain and Portugal",1,"also a curious account of
the traditions about this tower in Southey’s Letters from
Spain and Portugal"
See Regne Animal; Encyc,1,Regne Animal; Encyc
"See M‘Crie’s History of the
in others a prodigious number of families embraced the prin- Progress and Suppression of the Reformation in Spain",1,"M‘Crie’s History of the
in others a prodigious number of families embraced the prin- Progress and Suppression of the Reformation in Spain"
See Cardinal Noris’ Histor,1,Cardinal Noris’ Histor
See Greywacke,1,Greywacke
See also K,1,also K
See Itinerary,1,Itinerary
See Antipas,1,Antipas
See 13th and 14th Viet,1,13th and 14th Viet
See Pyramid,1,Pyramid
See Chord,1,Chord
See also Prodr a mo,1,also Prodr a mo
See Hampshire,1,Hampshire
See Guards,1,Guards
See Staffa,1,Staffa
See Athelstan,1,Athelstan
See also Biot,1,also Biot
See Priestley,1,Priestley
See tujpra,1,tujpra
See Hastings' Trial,1,Hastings' Trial
See Bussorah,1,Bussorah
"See ||
Smith’s Diet",1,"||
Smith’s Diet"
See Chapter IV,1,Chapter IV
"See Dis
tyle",1,"Dis
tyle"
See Comparison,1,Comparison
See Carolina,1,Carolina
"See the
references in Lampredi del Commercio de' Popoli Neutrali",1,"the
references in Lampredi del Commercio de' Popoli Neutrali"
See Cassura,1,Cassura
"See Theoretical
Astronomy",1,"Theoretical
Astronomy"
See Acacians,1,Acacians
"See Afghanis
tan",1,"Afghanis
tan"
See a passage in the Wasps of Aristophanes,1,a passage in the Wasps of Aristophanes
See Bona Dea,1,Bona Dea
See you not how this Wolsey is drunken with success,1,you not how this Wolsey is drunken with success
See WumholAt's Political Essay on the Kingdom of New Spain,1,WumholAt's Political Essay on the Kingdom of New Spain
"See also Dictionnaire
des Sciences Philosophiques",1,"also Dictionnaire
des Sciences Philosophiques"
See Scio,1,Scio
See Wilkinson’s Egypt,1,Wilkinson’s Egypt
"See Mazois and Gau’s Les
Ruines de Pompeii",1,"Mazois and Gau’s Les
Ruines de Pompeii"
See also the article Sapajous,1,also the article Sapajous
"See Panvinio’s edition of Platina ; Bianchi-
Giovini’s Esame Critico degli atti e Doeumenti relativi
alia favola della Papessa Giovanna",1,"Panvinio’s edition of Platina ; Bianchi-
Giovini’s Esame Critico degli atti e Doeumenti relativi
alia favola della Papessa Giovanna"
See Fourth Preliminary Dissertation,1,Fourth Preliminary Dissertation
"See Wakefields
Account of Ireland",1,"Wakefields
Account of Ireland"
See Ghinelins,1,Ghinelins
See Bermuda,1,Bermuda
See Cabot,1,Cabot
See the Mstoire Naturelle des Animaux sans Vertebres,1,the Mstoire Naturelle des Animaux sans Vertebres
See Helicon,1,Helicon
See Note First at the end of the chapter,1,Note First at the end of the chapter
See Sea-Lights,1,Sea-Lights
See Gravesande,1,Gravesande
"See his Lehrbuch der
Logik",1,"his Lehrbuch der
Logik"
See on this subject especially Calvin’s Institutes,1,on this subject especially Calvin’s Institutes
See Lmnoean Transactions,1,Lmnoean Transactions
See Band,1,Band
"See A thenaeum for
1854",1,"A thenaeum for
1854"
See how the morning opes her golden gates,1,how the morning opes her golden gates
"See his
relinquit Deum",1,"his
relinquit Deum"
See Irrigation and Hydrodynamics,1,Irrigation and Hydrodynamics
